,clean_tweets,prediction,language,confidence
5996,Cheering for the Seahawks tonight but cant help feel that Brady will see the Ptriots home LoveNYHateBoston,"('en', 0.9583043456077576)",en,0.9583043456077576
5997,See I dont like football and Im gonna be fake and root for a team that I dont like youre dumb for doing that tbh,"('en', 0.8583435416221619)",en,0.8583435416221619
5998,ErinWaldorf Erin I was seriously just about to tweet that haha ,"('en', 0.9968475699424744)",en,0.9968475699424744
6000,Just ask the guys at our track meet what its like to runlikeagirl,"('en', 0.9774870872497559)",en,0.9774870872497559
6001,sammywilk God has a plan for ya Believe it,"('en', 0.8655778765678406)",en,0.8655778765678406
6004,KianLawley jccaylen  KianAndJc httptcodLNXrupj MouseTrapSpellingBee nOMFG I LITERALLY CRIED YOU BETTER GO WATCH THIS VIDEO X,"('en', 0.5386080145835876)",en,0.5386080145835876
6005,I just want to fall asleep while taking my bath,"('en', 0.9764664173126221)",en,0.9764664173126221
6007,Wow I hate life httptcoNacqmPnWF,"('en', 0.5151475667953491)",en,0.5151475667953491
6015,  Cancun Beach amp Resort in Red Sea Governorate httpstcovKnTtq,"('en', 0.7936191558837891)",en,0.7936191558837891
6016,I just unlocked the Connecting people badge in Trivia Crack  httptcoiTZzPshtG httptcoFYqXTxNm,"('en', 0.7727268934249878)",en,0.7727268934249878
6017,FACT I had tacos yesterday is NOT a valid excuse for not having tacos today  Head to PghTacoTruck  in the Strip til ,"('en', 0.958808422088623)",en,0.958808422088623
6018,“rivalsmike Confirmed Auburn has received Byron Cowarts LOI WarEagle RivalsNSD httptcoFvcHEWRs” FINALLY,"('en', 0.9689909219741821)",en,0.9689909219741821
6024,justinbieber could you please follow me,"('en', 0.9947758316993713)",en,0.9947758316993713
6028,Ready for Mardi Gras and bourbon,"('en', 0.8293367624282837)",en,0.8293367624282837
6031,wow i suck at life,"('en', 0.7504168152809143)",en,0.7504168152809143
6034,BBCR Dub Phizix at building six tonight raving,"('en', 0.9028943181037903)",en,0.9028943181037903
6040,Like tbh his voice is so sexy and the song is just A,"('en', 0.9976045489311218)",en,0.9976045489311218
6042,My arms and legs are in agony so worth it though,"('en', 0.8697888851165771)",en,0.8697888851165771
6044,BALLISLIFE OK give me a sec,"('en', 0.928017258644104)",en,0.928017258644104
6047,As if I didnt go out last night when I had a chance to,"('en', 0.9998071193695068)",en,0.9998071193695068
6053,I swear my math class is pointless,"('en', 0.9737894535064697)",en,0.9737894535064697
6054,rouuubear I came to that realization the other day and just went from  to  real quick LOL,"('en', 0.9839547276496887)",en,0.9839547276496887
6055,simplyzayy home,"('en', 0.6001901626586914)",en,0.6001901626586914
6056,Is it Friday yet,"('en', 0.8798591494560242)",en,0.8798591494560242
6057,Pls someone tell me not to eat pizza,"('en', 0.9706199169158936)",en,0.9706199169158936
6058,Promise youll pay my bail ,"('en', 0.6572607755661011)",en,0.6572607755661011
6060,Flood Control State College PA  off Emergency Servi httptcoiOJtbjFZYm StateCollege Water Extraction amp Damage Restoration coupon,"('en', 0.764586329460144)",en,0.764586329460144
6064,briwallisch this is true Businesses are becoming significantly more casual though I do like it though I would highly consider it,"('en', 0.9760052561759949)",en,0.9760052561759949
6070,Im at Çamdibi in Bornova Türkiye httpstcoEeqdCf,"('en', 0.6689122915267944)",en,0.6689122915267944
6072,Im at Quinta Vergara httpstcorYrUjvonP,"('en', 0.656467854976654)",en,0.656467854976654
6076,Its so nice out right now,"('en', 0.6646741032600403)",en,0.6646741032600403
6078,ladez yall March tonight,"('en', 0.9728366732597351)",en,0.9728366732597351
6084,When a bitch is so fucking stupid that you cant even,"('en', 0.9797877073287964)",en,0.9797877073287964
6088,When your dad snapchats you with his workers K dad  httptcoMpKfJDva,"('en', 0.9437167644500732)",en,0.9437167644500732
6089,That sad moment when you cant go to the band hall because you didnt ace your Algebra  test ,"('en', 0.9562262296676636)",en,0.9562262296676636
6091,ariana hurry the fuck up,"('en', 0.5268478989601135)",en,0.5268478989601135
6092,Make that move tonight FvckValentinesk httptconXFMgXVwoR,"('en', 0.7606786489486694)",en,0.7606786489486694
6093,one serving of Tang contains  of your daily value of Vitamin C also probably  of your daily value of sugar,"('en', 0.9624069333076477)",en,0.9624069333076477
6097,LOVABLE WHITESIDERS JacobWhitesides APIECEOFMEONITUNES  WE GIFTED EACH OTHER DA EP nhttpstcocxCyVnuxnhttptcoOzxiTJnx,"('en', 0.6546590328216553)",en,0.6546590328216553
6098,Agora sim  Timbaúva httpstcovsxXHqKO,"('en', 0.7588263154029846)",en,0.7588263154029846
6100,Real true unconditional love is so hard to find I never believed in it until you came along ty for everything HappyValentinesDay,"('en', 0.9796270728111267)",en,0.9796270728111267
6101,“NBA Zach LaVine is bringing dunking to a new level SpriteSlam”nnHoooooooooly shit that was amazing,"('en', 0.9625502824783325)",en,0.9625502824783325
6103,fucking adorable how rosa calls everyone piggy ,"('en', 0.6598551273345947)",en,0.6598551273345947
6107,TRIMET INCIDENT  COLD at  BLOCK OF SW SUNSET BLVD PORTLAND OR Portland Police PP  pdx,"('en', 0.9056976437568665)",en,0.9056976437568665
6108, cavs  RT CavsJoeG Stars at night Big and bright  Cavs httptcoldlStPZmXa,"('en', 0.6272714138031006)",en,0.6272714138031006
6109,Orchidaceae  httpstcoHcsUeCQMa flickr photography httptcoYatslD,"('en', 0.7854129672050476)",en,0.7854129672050476
6125,Thirsty days are back httptcogymURgWCr,"('en', 0.73552405834198)",en,0.73552405834198
6129,chadUCF Who yall got next bro ,"('en', 0.9398677945137024)",en,0.9398677945137024
6134,“DIYcookery Delicious Breakfast Idea  httptcoyeUrXVVZ” ,"('en', 0.8264999985694885)",en,0.8264999985694885
6143,Reason  you always gamble right before you leave Vegasjust won  suck it,"('en', 0.8924660682678223)",en,0.8924660682678223
6144,beauty  all around love my Soles I am so proud of this shoe  httptcodUJHcxwRnV cool httptcoRwEreVCM,"('en', 0.7407516837120056)",en,0.7407516837120056
6154,IsacElliot besties because of u httptcorygdAiHVQ,"('en', 0.6291729211807251)",en,0.6291729211807251
6155,Im bored also,"('en', 0.9731659293174744)",en,0.9731659293174744
6157,Everything gonna be alright,"('en', 0.5108797550201416)",en,0.5108797550201416
6158,Hi AwsomeAustin  I hope you have a great day,"('en', 0.9565866589546204)",en,0.9565866589546204
6159,General Manager  SONIC DriveIn Athens TN httptcodqDnyDPqX Hospitality Job Jobs TweetMyJobs,"('en', 0.706027626991272)",en,0.706027626991272
6162,JDTMoff you said youd take angel,"('en', 0.9655050039291382)",en,0.9655050039291382
6168,JessicaAnnNewb Free sample of iGCSE guide httptcoKREwTfg  only £ httptcovJepBzEh or £ Amazon Kindle hope it helps ,"('en', 0.5187252163887024)",en,0.5187252163887024
6171,HotFreestyle Chris Brown still has it httptcoQUnkgeaOI fucks wit his flow,"('en', 0.9948299527168274)",en,0.9948299527168274
6176,“BookieBashers MCFC  FCBnnPellegrini at Half timennTeamTalknnhttpstcoUxVnuhNnc”HAVHA HA HA HA HA HA  ,"('en', 0.6005861163139343)",en,0.6005861163139343
6186,Thirimanna is ball watching lol,"('en', 0.9451484084129333)",en,0.9451484084129333
6193,I think Ive finally realized why Ive always wanted to be a redhead Kate Winslet in Titanic,"('en', 0.9500738382339478)",en,0.9500738382339478
6199,summersutton love you Ill be back soon ,"('en', 0.6838644742965698)",en,0.6838644742965698
6200,LinkedUPSingles rolling deep at MainEvent  Main Event  Cobb Pkwy Atlanta Ga httpstcoxEThsTGluc,"('en', 0.6588028073310852)",en,0.6588028073310852
6201,This town is so cute,"('en', 0.9833829402923584)",en,0.9833829402923584
6202,nickcarter kevinrichardson brianlittrell your concert in chile it is almost sold out Please Make another concert We need that,"('en', 0.9629062414169312)",en,0.9629062414169312
6203,get to see this lovely tomorrow LiLiAnnah,"('en', 0.9173829555511475)",en,0.9173829555511475
6204,Bobbys been  for  hours and hes already puking happy st ,"('en', 0.9672947525978088)",en,0.9672947525978088
6206,Shooting dice is complicated as hell  I dont see how he do that shit,"('en', 0.9644734263420105)",en,0.9644734263420105
6208,SarahZuzulock if lifes all about getting  back at someone else what is the point,"('en', 0.931705117225647)",en,0.931705117225647
6210,Also winter is officialy over,"('en', 0.9514281749725342)",en,0.9514281749725342
6213,DIY Tumblr Inspired Pillows to Decorate Your Room  LaurDIY httptcosyhZLCRnV laurDIY laurdecor,"('en', 0.5270761251449585)",en,0.5270761251449585
6214,Ion need a errbody bitch,"('en', 0.8159179091453552)",en,0.8159179091453552
6223,Mahognays old vines are my fav,"('en', 0.9485595226287842)",en,0.9485595226287842
6237,Gallaway Fazer why does that not surprise me,"('en', 0.98786860704422)",en,0.98786860704422
6242,cassidyfulmer love you so much cass,"('en', 0.9868512153625488)",en,0.9868512153625488
6246,Good morning iPhone  Hotel Antico Doge  Venice httpstcoMJHffYR,"('en', 0.6218222379684448)",en,0.6218222379684448
6247,tofuinthewind DITD I have LWlYB for Brussels ,"('en', 0.9376026391983032)",en,0.9376026391983032
6249,Im at I Alligator Alley in FL httpstcoykWjkPdoh,"('en', 0.7258040308952332)",en,0.7258040308952332
6250,jamessmurray I was laughing so hard last night but also felt so bad What a way to meet your childadulthood crush winning aintnoshame,"('en', 0.9740445017814636)",en,0.9740445017814636
6260,Dont forget about extra credit for the international fair at UNM,"('en', 0.9525287747383118)",en,0.9525287747383118
6262,Shoutout to Monkeymonk on the rd at states hard work pays off congrats big guy,"('en', 0.6579312086105347)",en,0.6579312086105347
6265,watkinsryan  Like we never ran Rocket sweep on the beaches of Destin justinw MarcoPaterra CalebSabo,"('en', 0.9297999739646912)",en,0.9297999739646912
6266,Last night with my favs httptcoqliUlt,"('en', 0.6074380874633789)",en,0.6074380874633789
6267,ParmeraMilGrau MulheresMilGrau httptcoeWgnGOTgIc,"('en', 0.51701420545578)",en,0.51701420545578
6280,My big sis Jasmine got a baby on the way ,"('en', 0.8277401924133301)",en,0.8277401924133301
6287,CoxCass all the very very best of luck,"('en', 0.9981061220169067)",en,0.9981061220169067
6289,I look cute af maybe today wont suck so bad,"('en', 0.8542082905769348)",en,0.8542082905769348
6294,I need to be sleeeeep,"('en', 0.9572840929031372)",en,0.9572840929031372
6296,What cc changed his name to in my phone httptcoBVuHfKOf,"('en', 0.9815988540649414)",en,0.9815988540649414
6297,Good Morning Its beautiful day at CaesarsPalace Hotel amp Casino in Las Vegas NV httpstcolnLJdbflH,"('en', 0.6728904247283936)",en,0.6728904247283936
6302,When Katy looked at me and kayteamylady during firework httptcoSlnKZjzu,"('en', 0.963749885559082)",en,0.963749885559082
6303,Bonfire Heart by James Blunt is nowplaying in Bowlplex Bristol Bristol  Download it now at httptcoOufjKIWLRR,"('en', 0.7932791113853455)",en,0.7932791113853455
6308,Focus is probably the greatest movie ever,"('en', 0.9870052337646484)",en,0.9870052337646484
6309,“NOAHKEEN httpstcoOBDJeiGN” LMAAOOOO ,"('en', 0.6902921199798584)",en,0.6902921199798584
6311,Guy on train just said hes treating his mum to a Harvesters for Mothers Day The day I take my mum there or anyone else its game over,"('en', 0.9907868504524231)",en,0.9907868504524231
6313,After years When  its love vanhalen,"('en', 0.8589752316474915)",en,0.8589752316474915
6314,Shamrock in the gaslamp jameson irish feelinglucky stpattys  Downtown San Diego httpstcoYVupNOYxT,"('en', 0.6945611238479614)",en,0.6945611238479614
6318,So I seriously stepped up that latte art game here is a rose latteart coffeeporn dope delicious… httpstcoIWMzTxjKF,"('en', 0.8646751642227173)",en,0.8646751642227173
6320,Things are finally going my way,"('en', 0.986720085144043)",en,0.986720085144043
6321,JennieGow bbcf  at best id say Fview,"('en', 0.7903730869293213)",en,0.7903730869293213
6322,Hi zaynmaliknLouisTomlinson nI hope youre fine nCould you pls press our nfollow button n niallmachoman nThats our dream nx,"('en', 0.6179291605949402)",en,0.6179291605949402
6324,You too bossy I know your head has to hurt from all that yelling NeNeLeakes,"('en', 0.9864287376403809)",en,0.9864287376403809
6326,“FutureHusbandmyLadiesIf a man wants u he will pursue uMake him work for ur heart so that he appreciates it when he finally gets it”,"('en', 0.97798752784729)",en,0.97798752784729
6328,TheRoot TherealTaraji I agree keep that off the show it doesnt reinforce black culture in the shows DNA whatsoever,"('en', 0.923073410987854)",en,0.923073410987854
6330,Juliaonfire ravenclawners predros CarlosRSL ow compartilha com as colegas,"('en', 0.7430983185768127)",en,0.7430983185768127
6331,Does cracking your knuckles do damage to your hand httptcofzbUmnKsx,"('en', 0.5680014491081238)",en,0.5680014491081238
6332,Its not a bad thing to fall in love with meeeeee ,"('en', 0.8775546550750732)",en,0.8775546550750732
6335,Fuck this essay,"('en', 0.615164577960968)",en,0.615164577960968
6337,tpwnker mans not around no more,"('en', 0.7499274015426636)",en,0.7499274015426636
6340,Teddy dog cutedog pets Doglovers AnimalPlanet httptcosYXwQFVe,"('en', 0.5231789350509644)",en,0.5231789350509644
6343,Best person award goes to me,"('en', 0.8483477234840393)",en,0.8483477234840393
6345,xxELROCOxx  no one will,"('en', 0.7727211713790894)",en,0.7727211713790894
6347,She said eat the booty out like groceries I do it smh ,"('en', 0.9885510206222534)",en,0.9885510206222534
6355,Ayakta uyumak   Antalya International Airport AYT in Muratpaşa Türkiye httpstcoSmjMiPqD,"('en', 0.6515263319015503)",en,0.6515263319015503
6358,My boyfriend is the cuddliest big baby ever,"('en', 0.9672008156776428)",en,0.9672008156776428
6363,“SexualGif u a real nigga if u know who this is httptcoBXjjlucsJ” chuckml please tell me u get this ,"('en', 0.9087885022163391)",en,0.9087885022163391
6374,not sure if I have any homework or not,"('en', 0.9947014451026917)",en,0.9947014451026917
6376,Recordsss a tots  Frankfurt am Main  MirenxOTM MargaMaraj EudTMSpain,"('en', 0.8176351189613342)",en,0.8176351189613342
6377,Late post hahah with Laras Shara and  others at Smea Bpsampk  Jakarta pic — httpstcoTGkapTBtzi,"('en', 0.7968552112579346)",en,0.7968552112579346
6379,“OfficialNy Can i go to sleep”no you may not  pay attention,"('en', 0.6659102439880371)",en,0.6659102439880371
6381,aarym youll do fine you probably aced it anyways,"('en', 0.9556112885475159)",en,0.9556112885475159
6384,your so cute,"('en', 0.6898317933082581)",en,0.6898317933082581
6387,I give up on trying to get my class right now when I wake up if I dont get the classes I want Im going head hunting for Kurt M Ashley,"('en', 0.8794311285018921)",en,0.8794311285018921
6394,Cut a couple homies off I had to,"('en', 0.9998423457145691)",en,0.9998423457145691
6401,I want a Bonnie and Clyde type relationship,"('en', 0.9462884068489075)",en,0.9462884068489075
6402,Thank god for unlimited texts how will I ever keep up with these hoes,"('en', 0.9615944623947144)",en,0.9615944623947144
6403,You know you have reached your tan goals when you have a solid tan line amp a white booty ,"('en', 0.9862224459648132)",en,0.9862224459648132
6404,fifthharmonys VIP harmonizers are killin it outside waiting for the doors to open True fans right… httpstcouLjFUMXGc,"('en', 0.7915902733802795)",en,0.7915902733802795
